origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
JFK,2023,2,18,10,None,None,None,310.0,20.714039999999997,23.837302951199995,None,None,10.0,1676743200.0
JFK,2023,2,18,11,None,None,None,310.0,16.11092,18.5401245176,None,None,10.0,1676746800.0
JFK,2023,2,18,12,None,None,None,300.0,17.261699999999998,19.864419125999994,None,None,10.0,1676750400.0
JFK,2023,2,18,13,None,None,None,300.0,16.11092,18.5401245176,None,None,10.0,1676754000.0
JFK,2023,2,18,14,None,None,None,310.0,12.658579999999999,14.567240692399997,None,None,10.0,1676757600.0
JFK,2023,2,18,15,None,None,None,290.0,12.658579999999999,14.567240692399997,None,None,10.0,1676761200.0
JFK,2023,2,18,16,None,None,None,300.0,12.658579999999999,14.567240692399997,None,None,10.0,1676764800.0
JFK,2023,2,18,17,None,None,None,240.0,11.5078,13.242946083999998,None,None,10.0,1676768400.0
JFK,2023,2,18,18,None,None,None,260.0,12.658579999999999,14.567240692399997,None,None,10.0,1676772000.0
JFK,2023,2,18,19,None,None,None,270.0,12.658579999999999,14.567240692399997,None,None,10.0,1676775600.0
JFK,2023,2,18,20,None,None,None,240.0,14.960139999999999,17.215829909199996,None,None,10.0,1676779200.0
JFK,2023,2,18,21,None,None,None,220.0,12.658579999999999,14.567240692399997,None,None,10.0,1676782800.0
JFK,2023,2,18,22,None,None,None,230.0,14.960139999999999,17.215829909199996,None,None,10.0,1676786400.0
JFK,2023,2,18,23,None,None,None,230.0,16.11092,18.5401245176,None,None,10.0,1676790000.0
JFK,2023,2,19,0,None,None,None,240.0,18.41248,21.188713734399997,None,None,10.0,1676793600.0
JFK,2023,2,19,1,None,None,None,240.0,14.960139999999999,17.215829909199996,None,None,10.0,1676797200.0
JFK,2023,2,19,2,None,None,None,240.0,17.261699999999998,19.864419125999994,None,None,10.0,1676800800.0
JFK,2023,2,19,3,None,None,None,240.0,14.960139999999999,17.215829909199996,None,None,10.0,1676804400.0
JFK,2023,2,19,4,None,None,None,230.0,11.5078,13.242946083999998,None,None,10.0,1676808000.0
JFK,2023,2,19,5,None,None,None,240.0,10.357019999999999,11.918651475599997,None,None,10.0,1676811600.0
JFK,2023,2,19,6,None,None,None,250.0,9.20624,10.594356867199998,None,None,10.0,1676815200.0
JFK,2023,2,19,7,None,None,None,240.0,8.05546,9.2700622588,None,None,10.0,1676818800.0
JFK,2023,2,19,8,None,None,None,240.0,10.357019999999999,11.918651475599997,None,None,10.0,1676822400.0
JFK,2023,2,19,9,None,None,None,230.0,8.05546,9.2700622588,None,None,10.0,1676826000.0
JFK,2023,2,19,10,None,None,None,230.0,10.357019999999999,11.918651475599997,None,None,10.0,1676829600.0
JFK,2023,2,19,11,None,None,None,250.0,5.7539,6.621473041999999,None,None,10.0,1676833200.0
JFK,2023,2,19,12,None,None,None,230.0,9.20624,10.594356867199998,None,None,10.0,1676836800.0
JFK,2023,2,19,13,None,None,None,180.0,4.60312,5.297178433599999,None,None,10.0,1676840400.0
JFK,2023,2,19,14,None,None,None,210.0,5.7539,6.621473041999999,None,None,10.0,1676844000.0
JFK,2023,2,19,15,None,None,None,180.0,10.357019999999999,11.918651475599997,None,None,10.0,1676847600.0
JFK,2023,2,19,16,None,None,None,200.0,10.357019999999999,11.918651475599997,None,None,10.0,1676851200.0
JFK,2023,2,19,17,None,None,None,180.0,12.658579999999999,14.567240692399997,None,None,10.0,1676854800.0
JFK,2023,2,19,18,None,None,None,160.0,16.11092,18.5401245176,None,None,10.0,1676858400.0
JFK,2023,2,19,19,None,None,None,170.0,19.56326,22.5130083428,None,None,10.0,1676862000.0
JFK,2023,2,19,20,None,None,None,160.0,25.317159999999998,29.134481384799994,None,None,10.0,1676865600.0
JFK,2023,2,19,21,None,None,None,170.0,25.317159999999998,29.134481384799994,None,None,10.0,1676869200.0
JFK,2023,2,19,22,None,None,None,170.0,20.714039999999997,23.837302951199995,None,None,10.0,1676872800.0
JFK,2023,2,19,23,None,None,None,180.0,17.261699999999998,19.864419125999994,None,None,10.0,1676876400.0
JFK,2023,2,20,0,None,None,None,180.0,12.658579999999999,14.567240692399997,None,None,10.0,1676880000.0
JFK,2023,2,20,1,None,None,None,190.0,11.5078,13.242946083999998,None,None,10.0,1676883600.0
JFK,2023,2,20,2,None,None,None,190.0,10.357019999999999,11.918651475599997,None,None,10.0,1676887200.0
JFK,2023,2,20,3,None,None,None,210.0,9.20624,10.594356867199998,None,None,10.0,1676890800.0
JFK,2023,2,20,4,None,None,None,180.0,10.357019999999999,11.918651475599997,None,None,10.0,1676894400.0
JFK,2023,2,20,5,None,None,None,190.0,10.357019999999999,11.918651475599997,None,None,10.0,1676898000.0
JFK,2023,2,20,6,None,None,None,200.0,9.20624,10.594356867199998,None,None,10.0,1676901600.0
JFK,2023,2,20,7,None,None,None,200.0,8.05546,9.2700622588,None,None,8.0,1676905200.0
JFK,2023,2,20,8,None,None,None,190.0,9.20624,10.594356867199998,None,None,7.0,1676908800.0
JFK,2023,2,20,9,None,None,None,200.0,5.7539,6.621473041999999,None,None,7.0,1676912400.0
JFK,2023,2,20,10,None,None,None,210.0,5.7539,6.621473041999999,None,None,8.0,1676916000.0
JFK,2023,2,20,11,None,None,None,210.0,5.7539,6.621473041999999,None,None,9.0,1676919600.0
JFK,2023,2,20,12,None,None,None,210.0,5.7539,6.621473041999999,None,None,5.0,1676923200.0
JFK,2023,2,20,13,None,None,None,230.0,5.7539,6.621473041999999,None,None,7.0,1676926800.0
JFK,2023,2,20,14,None,None,None,220.0,10.357019999999999,11.918651475599997,None,None,8.0,1676930400.0
JFK,2023,2,20,15,None,None,None,230.0,11.5078,13.242946083999998,None,None,10.0,1676934000.0
JFK,2023,2,20,16,None,None,None,240.0,11.5078,13.242946083999998,None,None,10.0,1676937600.0
JFK,2023,2,20,17,None,None,None,250.0,8.05546,9.2700622588,None,None,10.0,1676941200.0
JFK,2023,2,20,18,None,None,None,230.0,10.357019999999999,11.918651475599997,None,None,10.0,1676944800.0
JFK,2023,2,20,19,None,None,None,230.0,8.05546,9.2700622588,None,None,10.0,1676948400.0
JFK,2023,2,20,20,None,None,None,210.0,10.357019999999999,11.918651475599997,None,None,10.0,1676952000.0
JFK,2023,2,20,21,None,None,None,270.0,14.960139999999999,17.215829909199996,None,None,10.0,1676955600.0
JFK,2023,2,20,22,None,None,None,270.0,11.5078,13.242946083999998,None,None,10.0,1676959200.0
JFK,2023,2,20,23,None,None,None,180.0,5.7539,6.621473041999999,None,None,10.0,1676962800.0
JFK,2023,2,21,0,None,None,None,180.0,5.7539,6.621473041999999,None,None,10.0,1676966400.0
JFK,2023,2,21,1,None,None,None,190.0,5.7539,6.621473041999999,None,None,10.0,1676970000.0
JFK,2023,2,21,2,None,None,None,220.0,8.05546,9.2700622588,None,None,10.0,1676973600.0
JFK,2023,2,21,3,None,None,None,220.0,5.7539,6.621473041999999,None,None,10.0,1676977200.0
JFK,2023,2,21,4,None,None,None,10.0,5.7539,6.621473041999999,None,None,10.0,1676980800.0
JFK,2023,2,21,5,None,None,None,30.0,11.5078,13.242946083999998,None,None,10.0,1676984400.0
JFK,2023,2,21,6,None,None,None,40.0,12.658579999999999,14.567240692399997,None,None,10.0,1676988000.0
JFK,2023,2,21,7,None,None,None,30.0,11.5078,13.242946083999998,None,None,10.0,1676991600.0
JFK,2023,2,21,8,None,None,None,30.0,17.261699999999998,19.864419125999994,None,None,10.0,1676995200.0
JFK,2023,2,21,9,None,None,None,20.0,19.56326,22.5130083428,0.01,None,9.0,1676998800.0
JFK,2023,2,21,10,None,None,None,10.0,17.261699999999998,19.864419125999994,None,None,10.0,1677002400.0
JFK,2023,2,21,11,None,None,None,40.0,16.11092,18.5401245176,0.01,None,7.0,1677006000.0
JFK,2023,2,21,12,None,None,None,50.0,10.357019999999999,11.918651475599997,0.01,None,8.0,1677009600.0
JFK,2023,2,21,13,None,None,None,20.0,10.357019999999999,11.918651475599997,None,None,10.0,1677013200.0
JFK,2023,2,21,14,None,None,None,360.0,9.20624,10.594356867199998,None,None,10.0,1677016800.0
JFK,2023,2,21,15,None,None,None,10.0,5.7539,6.621473041999999,None,None,10.0,1677020400.0
JFK,2023,2,21,16,None,None,None,310.0,4.60312,5.297178433599999,None,None,10.0,1677024000.0
JFK,2023,2,21,17,None,None,None,0.0,0.0,0.0,None,None,10.0,1677027600.0
JFK,2023,2,21,18,None,None,None,230.0,2.30156,2.6485892167999996,None,None,10.0,1677031200.0
JFK,2023,2,21,19,None,None,None,150.0,5.7539,6.621473041999999,None,None,10.0,1677034800.0
JFK,2023,2,21,20,None,None,None,180.0,8.05546,9.2700622588,None,None,10.0,1677038400.0
JFK,2023,2,21,21,None,None,None,170.0,5.7539,6.621473041999999,None,None,10.0,1677042000.0
JFK,2023,2,21,22,None,None,None,130.0,4.60312,5.297178433599999,None,None,8.0,1677045600.0
JFK,2023,2,21,23,None,None,None,200.0,11.5078,13.242946083999998,None,None,10.0,1677049200.0
JFK,2023,2,22,0,None,None,None,210.0,10.357019999999999,11.918651475599997,None,None,10.0,1677052800.0
JFK,2023,2,22,1,None,None,None,260.0,12.658579999999999,14.567240692399997,None,None,10.0,1677056400.0
JFK,2023,2,22,2,None,None,None,290.0,10.357019999999999,11.918651475599997,None,None,10.0,1677060000.0
JFK,2023,2,22,3,None,None,None,300.0,11.5078,13.242946083999998,None,None,10.0,1677063600.0
JFK,2023,2,22,4,None,None,None,300.0,11.5078,13.242946083999998,None,None,10.0,1677067200.0
JFK,2023,2,22,5,None,None,None,320.0,12.658579999999999,14.567240692399997,None,None,10.0,1677070800.0
JFK,2023,2,22,6,None,None,None,330.0,10.357019999999999,11.918651475599997,None,None,10.0,1677074400.0
JFK,2023,2,22,7,None,None,None,310.0,9.20624,10.594356867199998,None,None,10.0,1677078000.0
JFK,2023,2,22,8,None,None,None,290.0,10.357019999999999,11.918651475599997,None,None,10.0,1677081600.0
JFK,2023,2,22,9,None,None,None,300.0,8.05546,9.2700622588,None,None,10.0,1677085200.0
JFK,2023,2,22,10,None,None,None,300.0,2.30156,2.6485892167999996,None,None,10.0,1677088800.0
JFK,2023,2,22,11,None,None,None,300.0,9.20624,10.594356867199998,None,None,10.0,1677092400.0
JFK,2023,2,22,12,None,None,None,300.0,10.357019999999999,11.918651475599997,None,None,10.0,1677096000.0
JFK,2023,2,22,13,None,None,None,330.0,8.05546,9.2700622588,None,None,10.0,1677099600.0
JFK,2023,2,22,14,None,None,None,10.0,5.7539,6.621473041999999,None,None,10.0,1677103200.0
JFK,2023,2,22,15,None,None,None,330.0,5.7539,6.621473041999999,None,None,10.0,1677106800.0
JFK,2023,2,22,16,None,None,None,270.0,4.60312,5.297178433599999,None,None,10.0,1677110400.0
JFK,2023,2,22,17,None,None,None,260.0,2.30156,2.6485892167999996,None,None,10.0,1677114000.0
JFK,2023,2,22,18,None,None,None,220.0,9.20624,10.594356867199998,None,None,10.0,1677117600.0
JFK,2023,2,22,19,None,None,None,250.0,5.7539,6.621473041999999,0.01,None,10.0,1677121200.0
JFK,2023,2,22,20,None,None,None,200.0,4.60312,5.297178433599999,None,None,10.0,1677124800.0
JFK,2023,2,22,21,None,None,None,None,None,None,0.01,None,5.0,1677128400.0
JFK,2023,2,22,22,None,None,None,70.0,5.7539,6.621473041999999,0.01,None,7.0,1677132000.0
JFK,2023,2,22,23,None,None,None,80.0,8.05546,9.2700622588,None,None,9.0,1677135600.0
JFK,2023,2,23,0,None,None,None,70.0,12.658579999999999,14.567240692399997,None,None,9.0,1677139200.0
JFK,2023,2,23,1,None,None,None,70.0,14.960139999999999,17.215829909199996,None,None,7.0,1677142800.0
JFK,2023,2,23,2,None,None,None,80.0,11.5078,13.242946083999998,None,None,10.0,1677146400.0
JFK,2023,2,23,3,None,None,None,50.0,9.20624,10.594356867199998,None,None,9.0,1677150000.0
JFK,2023,2,23,4,None,None,None,80.0,9.20624,10.594356867199998,None,None,9.0,1677153600.0
JFK,2023,2,23,5,None,None,None,60.0,10.357019999999999,11.918651475599997,None,None,7.0,1677157200.0
JFK,2023,2,23,6,None,None,None,50.0,11.5078,13.242946083999998,None,None,3.0,1677160800.0
JFK,2023,2,23,7,None,None,None,60.0,8.05546,9.2700622588,None,None,3.0,1677164400.0
JFK,2023,2,23,8,None,None,None,30.0,9.20624,10.594356867199998,None,None,3.0,1677168000.0
JFK,2023,2,23,9,None,None,None,50.0,11.5078,13.242946083999998,0.01,None,5.0,1677171600.0
JFK,2023,2,23,10,None,None,None,70.0,5.7539,6.621473041999999,None,None,10.0,1677175200.0
JFK,2023,2,23,11,None,None,None,20.0,8.05546,9.2700622588,None,None,10.0,1677178800.0
JFK,2023,2,23,12,None,None,None,30.0,5.7539,6.621473041999999,None,None,8.0,1677182400.0
JFK,2023,2,23,13,None,None,None,350.0,9.20624,10.594356867199998,None,None,6.0,1677186000.0
JFK,2023,2,23,14,None,None,None,20.0,9.20624,10.594356867199998,None,None,4.0,1677189600.0
JFK,2023,2,23,15,None,None,None,30.0,8.05546,9.2700622588,None,None,10.0,1677193200.0
JFK,2023,2,23,16,None,None,None,360.0,10.357019999999999,11.918651475599997,None,None,10.0,1677196800.0
JFK,2023,2,23,17,None,None,None,20.0,5.7539,6.621473041999999,None,None,10.0,1677200400.0
JFK,2023,2,23,18,None,None,None,20.0,5.7539,6.621473041999999,None,None,10.0,1677204000.0
JFK,2023,2,23,19,None,None,None,10.0,5.7539,6.621473041999999,None,None,10.0,1677207600.0
JFK,2023,2,23,20,None,None,None,40.0,5.7539,6.621473041999999,None,None,10.0,1677211200.0
JFK,2023,2,23,21,None,None,None,70.0,5.7539,6.621473041999999,None,None,10.0,1677214800.0
JFK,2023,2,23,22,None,None,None,130.0,5.7539,6.621473041999999,None,None,10.0,1677218400.0
JFK,2023,2,23,23,None,None,None,110.0,11.5078,13.242946083999998,None,None,10.0,1677222000.0
JFK,2023,2,24,0,None,None,None,110.0,8.05546,9.2700622588,None,None,10.0,1677225600.0
JFK,2023,2,24,1,None,None,None,110.0,5.7539,6.621473041999999,None,None,10.0,1677229200.0
JFK,2023,2,24,2,None,None,None,130.0,10.357019999999999,11.918651475599997,None,None,5.0,1677232800.0
JFK,2023,2,24,3,None,None,None,170.0,11.5078,13.242946083999998,None,None,4.0,1677236400.0
JFK,2023,2,24,4,None,None,None,180.0,14.960139999999999,17.215829909199996,None,None,2.0,1677240000.0
JFK,2023,2,24,5,None,None,None,None,20.714039999999997,23.837302951199995,None,None,2.0,1677243600.0
JFK,2023,2,24,6,None,None,None,270.0,5.7539,6.621473041999999,None,None,1.25,1677247200.0
JFK,2023,2,24,7,None,None,None,340.0,10.357019999999999,11.918651475599997,None,None,2.5,1677250800.0
JFK,2023,2,24,8,None,None,None,10.0,4.60312,5.297178433599999,None,None,3.0,1677254400.0
JFK,2023,2,24,9,None,None,None,350.0,2.30156,2.6485892167999996,None,None,4.0,1677258000.0
JFK,2023,2,24,10,None,None,None,340.0,5.7539,6.621473041999999,None,None,6.0,1677261600.0
JFK,2023,2,24,11,None,None,None,330.0,18.41248,21.188713734399997,None,None,10.0,1677265200.0
JFK,2023,2,24,12,None,None,None,330.0,17.261699999999998,19.864419125999994,None,None,10.0,1677268800.0
JFK,2023,2,24,13,None,None,None,310.0,20.714039999999997,23.837302951199995,None,None,10.0,1677272400.0
JFK,2023,2,24,14,None,None,None,300.0,26.46794,30.458775993199996,None,None,10.0,1677276000.0
JFK,2023,2,24,15,None,None,None,310.0,23.0156,26.485892167999996,None,None,10.0,1677279600.0
JFK,2023,2,24,16,None,None,None,None,27.618719999999996,31.78307060159999,None,None,10.0,1677283200.0
JFK,2023,2,24,17,None,None,None,300.0,37.975739999999995,43.70172207719999,None,None,10.0,1677286800.0
JFK,2023,2,24,18,None,None,None,320.0,24.166379999999997,27.810186776399995,None,None,10.0,1677290400.0
JFK,2023,2,24,19,None,None,None,310.0,26.46794,30.458775993199996,None,None,10.0,1677294000.0
JFK,2023,2,24,20,None,None,None,310.0,26.46794,30.458775993199996,None,None,10.0,1677297600.0
JFK,2023,2,24,21,None,None,None,320.0,25.317159999999998,29.134481384799994,None,None,10.0,1677301200.0
JFK,2023,2,24,22,None,None,None,320.0,17.261699999999998,19.864419125999994,None,None,10.0,1677304800.0
JFK,2023,2,24,23,None,None,None,340.0,19.56326,22.5130083428,None,None,10.0,1677308400.0
JFK,2023,2,25,0,None,None,None,320.0,20.714039999999997,23.837302951199995,None,None,10.0,1677312000.0
JFK,2023,2,25,1,None,None,None,320.0,25.317159999999998,29.134481384799994,None,None,10.0,1677315600.0
JFK,2023,2,25,2,None,None,None,310.0,24.166379999999997,27.810186776399995,None,None,10.0,1677319200.0
JFK,2023,2,25,3,None,None,None,320.0,18.41248,21.188713734399997,None,None,10.0,1677322800.0
JFK,2023,2,25,4,None,None,None,330.0,19.56326,22.5130083428,None,None,10.0,1677326400.0
JFK,2023,2,25,5,None,None,None,340.0,16.11092,18.5401245176,None,None,10.0,1677330000.0
JFK,2023,2,25,6,None,None,None,310.0,17.261699999999998,19.864419125999994,None,None,10.0,1677333600.0
JFK,2023,2,25,7,None,None,None,340.0,12.658579999999999,14.567240692399997,None,None,10.0,1677337200.0
JFK,2023,2,25,8,None,None,None,340.0,12.658579999999999,14.567240692399997,None,None,10.0,1677340800.0
JFK,2023,2,25,9,None,None,None,350.0,9.20624,10.594356867199998,None,None,10.0,1677344400.0
JFK,2023,2,25,10,None,None,None,10.0,4.60312,5.297178433599999,None,None,10.0,1677348000.0
JFK,2023,2,25,11,None,None,None,50.0,5.7539,6.621473041999999,None,None,10.0,1677351600.0
JFK,2023,2,25,12,None,None,None,60.0,8.05546,9.2700622588,None,None,10.0,1677355200.0
JFK,2023,2,25,13,None,None,None,0.0,0.0,0.0,None,None,10.0,1677358800.0
JFK,2023,2,25,14,None,None,None,60.0,2.30156,2.6485892167999996,None,None,10.0,1677362400.0
JFK,2023,2,25,15,None,None,None,90.0,2.30156,2.6485892167999996,None,None,10.0,1677366000.0
JFK,2023,2,25,16,None,None,None,50.0,2.30156,2.6485892167999996,None,None,9.0,1677369600.0
JFK,2023,2,25,17,None,None,None,120.0,2.30156,2.6485892167999996,None,None,10.0,1677373200.0
JFK,2023,2,25,18,None,None,None,140.0,5.7539,6.621473041999999,None,None,10.0,1677376800.0
JFK,2023,2,25,19,None,None,None,160.0,8.05546,9.2700622588,None,None,10.0,1677380400.0
JFK,2023,2,25,20,None,None,None,140.0,9.20624,10.594356867199998,None,None,10.0,1677384000.0
JFK,2023,2,25,21,None,None,None,140.0,9.20624,10.594356867199998,None,None,10.0,1677387600.0
JFK,2023,2,25,22,None,None,None,160.0,9.20624,10.594356867199998,None,None,10.0,1677391200.0
JFK,2023,2,25,23,None,None,None,180.0,5.7539,6.621473041999999,None,None,10.0,1677394800.0
JFK,2023,2,26,0,None,None,None,200.0,4.60312,5.297178433599999,None,None,9.0,1677398400.0
JFK,2023,2,26,1,None,None,None,220.0,5.7539,6.621473041999999,None,None,10.0,1677402000.0
JFK,2023,2,26,2,None,None,None,220.0,5.7539,6.621473041999999,None,None,10.0,1677405600.0
JFK,2023,2,26,3,None,None,None,250.0,4.60312,5.297178433599999,None,None,10.0,1677409200.0
JFK,2023,2,26,4,None,None,None,60.0,2.30156,2.6485892167999996,None,None,10.0,1677412800.0
JFK,2023,2,26,5,None,None,None,50.0,2.30156,2.6485892167999996,None,None,10.0,1677416400.0
JFK,2023,2,26,6,None,None,None,50.0,2.30156,2.6485892167999996,None,None,10.0,1677420000.0
JFK,2023,2,26,7,None,None,None,70.0,2.30156,2.6485892167999996,None,None,10.0,1677423600.0
JFK,2023,2,26,8,None,None,None,50.0,4.60312,5.297178433599999,None,None,10.0,1677427200.0
JFK,2023,2,26,9,None,None,None,0.0,0.0,0.0,None,None,10.0,1677430800.0
JFK,2023,2,26,10,None,None,None,0.0,0.0,0.0,None,None,10.0,1677434400.0
JFK,2023,2,26,11,None,None,None,230.0,10.357019999999999,11.918651475599997,None,None,10.0,1677438000.0
JFK,2023,2,26,12,None,None,None,240.0,12.658579999999999,14.567240692399997,None,None,10.0,1677441600.0
JFK,2023,2,26,13,None,None,None,230.0,12.658579999999999,14.567240692399997,None,None,8.0,1677445200.0
JFK,2023,2,26,14,None,None,None,230.0,14.960139999999999,17.215829909199996,None,None,7.0,1677448800.0
JFK,2023,2,26,15,None,None,None,220.0,17.261699999999998,19.864419125999994,None,None,7.0,1677452400.0
JFK,2023,2,26,16,None,None,None,240.0,9.20624,10.594356867199998,None,None,9.0,1677456000.0
JFK,2023,2,26,17,None,None,None,230.0,9.20624,10.594356867199998,None,None,9.0,1677459600.0
JFK,2023,2,26,18,None,None,None,230.0,9.20624,10.594356867199998,None,None,9.0,1677463200.0
JFK,2023,2,26,19,None,None,None,240.0,14.960139999999999,17.215829909199996,None,None,10.0,1677466800.0
JFK,2023,2,26,20,None,None,None,220.0,14.960139999999999,17.215829909199996,None,None,10.0,1677470400.0
JFK,2023,2,26,21,None,None,None,250.0,14.960139999999999,17.215829909199996,None,None,10.0,1677474000.0
JFK,2023,2,26,22,None,None,None,230.0,14.960139999999999,17.215829909199996,None,None,10.0,1677477600.0
JFK,2023,2,26,23,None,None,None,240.0,14.960139999999999,17.215829909199996,None,None,10.0,1677481200.0
JFK,2023,2,27,0,None,None,None,230.0,12.658579999999999,14.567240692399997,None,None,10.0,1677484800.0
JFK,2023,2,27,1,None,None,None,350.0,8.05546,9.2700622588,None,None,10.0,1677488400.0
